#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1681209227,27963,10023236,140.30.20.1,1,53,10006912,10006912,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,50210,80,6,0,24,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,60,10006960,10006960,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,50546,80,6,0,2,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,52,10007080,10007080,0,0,140.30.20.5,152.148.48.7,140.30.20.2,311,311,80,51168,6,0,16,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,52,10007024,10007024,0,0,140.30.20.5,152.148.48.7,140.30.20.2,311,311,80,50866,6,0,16,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,60,10007120,10007120,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,51550,80,6,0,2,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,53,10007152,10007152,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,51834,80,6,0,24,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,52,10007184,10007184,0,0,140.30.20.5,152.148.48.7,140.30.20.2,311,311,80,52154,6,0,16,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,60,10007256,10007256,0,0,140.30.20.5,152.148.48.7,140.30.20.2,311,311,80,52460,6,0,18,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,53,10007284,10007284,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,52768,80,6,0,24,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,52,10007316,10007316,0,0,140.30.20.5,152.148.48.7,140.30.20.2,311,311,80,53062,6,0,16,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,88,10007348,10007348,0,0,140.30.20.3,140.30.20.5,0.0.0.0,65535,311,0,1281,1,192,0,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,53,10007376,10007376,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,50776,80,6,0,24,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,60,10007348,10007348,0,0,140.30.20.5,152.148.48.7,140.30.20.2,311,311,80,53412,6,0,18,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,60,10007408,10007408,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,53966,80,6,0,2,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,60,10007440,10007440,0,0,140.30.20.5,152.148.48.7,140.30.20.2,311,311,80,54252,6,0,18,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,52,10007544,10007544,0,0,140.30.20.5,152.148.48.7,140.30.20.2,311,311,80,54920,6,0,16,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,60,10007580,10007580,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,56150,80,6,0,2,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,53,10007512,10007512,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,50110,80,6,0,24,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,60,10007620,10007620,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,58326,80,6,0,2,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,53,10007680,10007680,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,53596,80,6,0,24,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,52,10007796,10007796,0,0,140.30.20.5,152.148.48.7,140.30.20.2,311,311,80,37148,6,0,16,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,60,10007760,10007760,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,36274,80,6,0,2,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,53,10007716,10007716,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,51536,80,6,0,24,0,0,0,0
1681209227,27963,10023236,140.30.20.1,1,60,10007896,10007896,0,0,152.148.48.7,140.30.20.5,0.0.0.0,311,311,41034,80,6,0,2,0,0,0,0
