#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1687284613,64864,2047848,140.30.20.1,1,60,2028956,2028956,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,57024,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2029068,2029068,0,0,140.30.20.5,152.148.48.7,140.30.20.2,99,99,80,58280,6,0,18,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2029172,2029172,0,0,140.30.20.5,152.148.48.7,140.30.20.2,99,99,80,59562,6,0,18,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2029224,2029224,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,60814,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,53,2029332,2029332,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,33888,80,6,0,24,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2029476,2029476,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,41190,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2029652,2029652,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,49616,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2029896,2029896,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,57590,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,53,2030096,2030096,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,58668,80,6,0,24,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,364,2030352,2030352,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,43936,80,6,0,24,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2030452,2030452,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,47334,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2030528,2030528,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,43110,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2030636,2030636,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,54018,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2030784,2030784,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,50264,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2030880,2030880,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,55648,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2031008,2031008,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,33766,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2031172,2031172,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,43122,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2031268,2031268,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,46462,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2031392,2031392,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,44372,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2031520,2031520,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,49110,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2031648,2031648,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,53638,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2031776,2031776,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,58368,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2031904,2031904,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,37924,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2032156,2032156,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,36722,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2032288,2032288,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,46594,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2032420,2032420,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,37280,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2032512,2032512,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,42176,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2032608,2032608,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,53864,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2032708,2032708,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,51006,80,6,0,2,0,0,0,0
1687284613,64864,2047848,140.30.20.1,1,60,2032832,2032832,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,59652,80,6,0,2,0,0,0,0
1687284617,88874,2051872,140.30.20.1,1,60,2032916,2032916,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,56284,80,6,0,2,0,0,0,0
1687284617,88874,2051872,140.30.20.1,1,60,2032992,2032992,0,0,152.148.48.7,140.30.20.5,0.0.0.0,99,99,60940,80,6,0,2,0,0,0,0
