#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1681204661,187953,5457396,140.30.20.1,1,52,5440008,5440008,0,0,152.148.48.4,140.30.20.5,0.0.0.0,123,123,60994,80,6,0,16,0,0,0,0
1681204661,187953,5457396,140.30.20.1,1,60,5440088,5440088,0,0,140.30.20.5,152.148.48.4,140.30.20.2,123,123,80,33378,6,0,18,0,0,0,0
1681204661,187953,5457396,140.30.20.1,1,325,5440144,5440144,0,0,152.148.48.4,140.30.20.5,0.0.0.0,123,123,34012,80,6,0,24,0,0,0,0
1681204661,187953,5457396,140.30.20.1,2,176,5440088,5440252,0,0,140.30.20.3,140.30.20.5,0.0.0.0,65535,123,0,1281,1,192,0,0,0,0,0
1681204661,187953,5457396,140.30.20.1,1,60,5440252,5440252,0,0,140.30.20.5,152.148.48.4,140.30.20.2,123,123,80,34632,6,0,18,0,0,0,0
1681204661,187953,5457396,140.30.20.1,1,53,5440372,5440372,0,0,152.148.48.4,140.30.20.5,0.0.0.0,123,123,35958,80,6,0,24,0,0,0,0
1681204661,187953,5457396,140.30.20.1,1,53,5440312,5440312,0,0,152.148.48.4,140.30.20.5,0.0.0.0,123,123,35294,80,6,0,24,0,0,0,0
1681204661,187953,5457396,140.30.20.1,1,60,5440436,5440436,0,0,152.148.48.4,140.30.20.5,0.0.0.0,123,123,36542,80,6,0,2,0,0,0,0
1681204661,187953,5457396,140.30.20.1,1,53,5440528,5440528,0,0,152.148.48.4,140.30.20.5,0.0.0.0,123,123,37142,80,6,0,24,0,0,0,0
1681204661,187953,5457396,140.30.20.1,1,60,5440604,5440604,0,0,152.148.48.4,140.30.20.5,0.0.0.0,123,123,39464,80,6,0,2,0,0,0,0
