#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1681207036,319952,7832528,140.30.20.1,1,53,7815040,7815040,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,41840,80,6,0,24,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,52,7815100,7815100,0,0,140.30.20.5,152.148.48.7,140.30.20.2,229,229,80,42554,6,0,16,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,52,7815172,7815172,0,0,140.30.20.5,152.148.48.7,140.30.20.2,229,229,80,43208,6,0,16,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,321,7815280,7815280,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,43842,80,6,0,24,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,266,7815360,7815360,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,44464,80,6,0,24,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7815444,7815444,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,45102,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7815516,7815516,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,45696,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7815608,7815608,0,0,140.30.20.5,152.148.48.7,140.30.20.2,229,229,80,46294,6,0,18,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7815688,7815688,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,49690,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7815792,7815792,0,0,140.30.20.5,152.148.48.7,140.30.20.2,229,229,80,53840,6,0,18,0,0,0,0
1681207036,319952,7832528,140.30.20.1,2,176,7815608,7815792,0,0,140.30.20.3,140.30.20.5,0.0.0.0,65535,229,0,1281,1,192,0,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,52,7815896,7815896,0,0,140.30.20.5,152.148.48.7,140.30.20.2,229,229,80,44326,6,0,16,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7816008,7816008,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,60492,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7816188,7816188,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,35860,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7816308,7816308,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,39676,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7816424,7816424,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,43588,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7816532,7816532,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,47384,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7816668,7816668,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,50188,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7816772,7816772,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,51022,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7816704,7816704,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,51532,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,268,7816804,7816804,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,53756,80,6,0,24,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7816888,7816888,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,54624,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7816956,7816956,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,55828,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,53,7817056,7817056,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,53574,80,6,0,24,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,53,7817160,7817160,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,43028,80,6,0,24,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7817304,7817304,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,60648,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,53,7817228,7817228,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,46434,80,6,0,24,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7817376,7817376,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,40962,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,60,7817440,7817440,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,43294,80,6,0,2,0,0,0,0
1681207036,319952,7832528,140.30.20.1,1,52,7817512,7817512,0,0,140.30.20.5,152.148.48.7,140.30.20.2,229,229,80,44360,6,0,16,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,60,7817600,7817600,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,48600,80,6,0,2,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,290,7817696,7817696,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,53454,80,6,0,24,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,266,7817832,7817832,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,41678,80,6,0,24,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,60,7817760,7817760,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,52222,80,6,0,2,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,319,7817896,7817896,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,54158,80,6,0,24,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,53,7818012,7818012,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,42872,80,6,0,24,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,60,7818144,7818144,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,45610,80,6,0,2,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,60,7818240,7818240,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,59248,80,6,0,2,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,60,7818336,7818336,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,32916,80,6,0,2,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,60,7818464,7818464,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,35494,80,6,0,2,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,60,7818660,7818660,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,46916,80,6,0,2,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,52,7818580,7818580,0,0,140.30.20.5,152.148.48.7,140.30.20.2,229,229,80,53162,6,0,16,0,0,0,0
1681207038,833343,7835040,140.30.20.1,1,60,7818720,7818720,0,0,152.148.48.7,140.30.20.5,0.0.0.0,229,229,49662,80,6,0,2,0,0,0,0
