#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1681206541,419952,7337628,140.30.20.1,1,60,7321244,7321244,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,35930,80,6,0,2,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,306,7321320,7321320,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,36562,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,52,7321452,7321452,0,0,140.30.20.5,152.148.48.7,140.30.20.2,205,205,80,37710,6,0,16,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7321364,7321364,0,0,140.30.20.5,152.148.48.7,140.30.20.2,205,205,80,36884,6,0,18,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,88,7321364,7321364,0,0,140.30.20.3,140.30.20.5,0.0.0.0,65535,205,0,1281,1,192,0,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,53,7321424,7321424,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,37450,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,52,7321392,7321392,0,0,140.30.20.5,152.148.48.7,140.30.20.2,205,205,80,37180,6,0,16,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7321516,7321516,0,0,140.30.20.5,152.148.48.7,140.30.20.2,205,205,80,38066,6,0,18,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,336,7321544,7321544,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,38372,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,349,7321628,7321628,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,38988,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7321664,7321664,0,0,140.30.20.5,152.148.48.7,140.30.20.2,205,205,80,39312,6,0,18,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,52,7321580,7321580,0,0,140.30.20.5,152.148.48.7,140.30.20.2,205,205,80,38672,6,0,16,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,304,7321704,7321704,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,39608,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7321740,7321740,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,39936,80,6,0,2,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,53,7321812,7321812,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,40214,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,264,7321856,7321856,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,40514,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,53,7321940,7321940,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,39252,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,52,7321896,7321896,0,0,140.30.20.5,152.148.48.7,140.30.20.2,205,205,80,40858,6,0,16,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7321980,7321980,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,44862,80,6,0,2,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7322076,7322076,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,48860,80,6,0,2,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7322040,7322040,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,46742,80,6,0,2,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7322116,7322116,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,50966,80,6,0,2,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,53,7322164,7322164,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,39532,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7322240,7322240,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,54778,80,6,0,2,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7322412,7322412,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,58332,80,6,0,2,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,53,7322372,7322372,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,36670,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7322484,7322484,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,60360,80,6,0,2,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,266,7322532,7322532,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,33328,80,6,0,24,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,60,7322624,7322624,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,35396,80,6,0,2,0,0,0,0
1681206541,419952,7337628,140.30.20.1,1,304,7322560,7322560,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,33558,80,6,0,24,0,0,0,0
1681206542,675949,7338884,140.30.20.1,1,60,7322680,7322680,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,37372,80,6,0,2,0,0,0,0
1681206542,675949,7338884,140.30.20.1,1,60,7322740,7322740,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,39366,80,6,0,2,0,0,0,0
1681206542,675949,7338884,140.30.20.1,1,60,7322804,7322804,0,0,152.148.48.7,140.30.20.5,0.0.0.0,205,205,41150,80,6,0,2,0,0,0,0
1681206542,675949,7338884,140.30.20.1,1,52,7322872,7322872,0,0,140.30.20.5,152.148.48.7,140.30.20.2,205,205,80,36534,6,0,16,0,0,0,0
