#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1681204141,935961,4938144,140.30.20.1,1,60,4921768,4921768,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,41840,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,52,4921820,4921820,0,0,140.30.20.5,152.148.48.4,140.30.20.2,105,105,80,42190,6,0,16,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,319,4921856,4921856,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,42480,80,6,0,24,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,53,4921932,4921932,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,43120,80,6,0,24,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,53,4921960,4921960,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,43464,80,6,0,24,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,349,4921904,4921904,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,42822,80,6,0,24,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922044,4922044,0,0,140.30.20.5,152.148.48.4,140.30.20.2,105,105,80,44030,6,0,18,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,325,4922068,4922068,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,44316,80,6,0,24,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,329,4921984,4921984,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,43748,80,6,0,24,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,52,4922160,4922160,0,0,140.30.20.5,152.148.48.4,140.30.20.2,105,105,80,45166,6,0,16,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,52,4922100,4922100,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,44588,80,6,0,16,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,52,4922128,4922128,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,44890,80,6,0,16,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,286,4922192,4922192,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,45484,80,6,0,24,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,52,4922292,4922292,0,0,140.30.20.5,152.148.48.4,140.30.20.2,105,105,80,46094,6,0,16,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,52,4922220,4922220,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,45820,80,6,0,16,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922356,4922356,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,47842,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922396,4922396,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,49994,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922496,4922496,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,54218,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922452,4922452,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,52036,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,52,4922536,4922536,0,0,140.30.20.5,152.148.48.4,140.30.20.2,105,105,80,45960,6,0,16,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922584,4922584,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,58342,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922620,4922620,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,59098,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922692,4922692,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,60942,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922812,4922812,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,34420,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922912,4922912,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,38452,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922864,4922864,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,36496,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4923012,4923012,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,42524,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4922964,4922964,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,40504,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4923120,4923120,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,46536,80,6,0,2,0,0,0,0
1681204141,935961,4938144,140.30.20.1,1,60,4923064,4923064,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,44596,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,52,4923180,4923180,0,0,140.30.20.5,152.148.48.4,140.30.20.2,105,105,80,45274,6,0,16,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923260,4923260,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,50480,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923324,4923324,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,52518,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923360,4923360,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,46926,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923424,4923424,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,50376,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923392,4923392,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,49032,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923552,4923552,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,56526,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923456,4923456,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,51396,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923492,4923492,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,52622,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923576,4923576,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,56558,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,52,4923616,4923616,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,58790,80,6,0,16,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923648,4923648,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,59330,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,52,4923596,4923596,0,0,140.30.20.5,152.148.48.4,140.30.20.2,105,105,80,42462,6,0,16,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923760,4923760,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,60354,80,6,0,2,0,0,0,0
1681204143,84884,4939292,140.30.20.1,1,60,4923712,4923712,0,0,152.148.48.4,140.30.20.5,0.0.0.0,105,105,60518,80,6,0,2,0,0,0,0
